          input_hash;             cup_rad;             cup_lip;           cup_depth;           cup_angle;          cup_y_to_x;               space;           alu_thick;            pressure;       time_to_crack;            lip_mean;           edge_mean
         970978379.0;  15.340340213741438;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;   9.349522463994582;            0.257625; 0.37859680532904727; 0.44851087019506414
        2720035831.0;   18.01051032061216;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;   9.207113391628145; 0.27044999999999997;  0.4934704698780086;  0.5980397167469649
        4152079479.0;   19.34559537404752;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;   9.135908855444924;                 1.0;  0.5556953318586445;  0.6785435653161918
         698592788.0;  18.678052847329838;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;   9.171511123536535;             0.27235;  0.5241534231633093;  0.6379426405280417
        1307772128.0;   19.01182411068868;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;   9.153709989490729;            0.273925;  0.5447976794160587;  0.6643864145402376
         795505774.0;   19.01182411068868;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;  10.576854994745364;            0.253075;  0.5390019935861986;  0.6525502144050014
        2596640717.0;   19.01182411068868;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;  11.288427497372682;            0.247275;  0.5496074750821268;  0.6650546419640297
        1018538965.0;   19.01182411068868;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;   11.64421374868634; 0.23998499999999998;  0.5446845153776168;  0.6552848124184935
        1692042150.0;   19.01182411068868;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;   11.82210687434317; 0.24164999999999998;  0.5519297379524014;  0.6655270263378343
        3886964597.0;   19.01182411068868;                 1.0;   18.00043666033206;   26.14693300054777;  0.8617699969362469;  14.766313019961608;                 0.8;  11.911053437171585; 0.23678999999999997;  0.5454938548057456;  0.6548296151277491
        4187656048.0;  20.416414686183217;                 1.0;  27.220787481900246;   67.84120058209514;  0.8914913702310001;   17.03669767125604;                 0.8;  10.237928309699592;             0.20403;  0.2990458453821812;  0.3153482743687238
        1875235864.0;  20.416414686183217;                 1.0;  27.220787481900246;   67.84120058209514;  0.9457456851155001;   17.03669767125604;                 0.8;  10.237928309699592;            0.205065;  0.3092938413228415;  0.3249155825015799
        1718170967.0;  20.416414686183217;                 1.0;  27.220787481900246;   67.84120058209514;    0.97287284255775;   17.03669767125604;                 0.8;  10.237928309699592; 0.20785499999999998; 0.31818762489065466;  0.3344723958211055
        2849622841.0;  20.416414686183217;                 1.0;  27.220787481900246;   67.84120058209514;   0.986436421278875;   17.03669767125604;                 0.8;  10.237928309699592;            0.208755; 0.31882797860793227; 0.33455508289594355
        2931895354.0;  20.416414686183217;                 1.0;  27.220787481900246;   67.84120058209514;  0.9932182106394375;   17.03669767125604;                 0.8;  10.237928309699592;             0.21141; 0.32673162460439215;  0.3441409458970355
        3632327328.0;  20.416414686183217;                 1.0;  27.220787481900246;   67.84120058209514;  0.9966091053197188;   17.03669767125604;                 0.8;  10.237928309699592;             0.21087; 0.32697371006075193;  0.3442190562000437
        2816145739.0;  20.416414686183217;                 1.0;  27.220787481900246;   67.84120058209514;  0.9966091053197188;  19.907110462349035;                 0.8;  10.237928309699592; 0.20290499999999997;  0.3288395663776432; 0.34700284513832186
        3238813145.0;   30.20820734309161;                 1.0;  27.220787481900246;   67.84120058209514;  0.9966091053197188;  19.907110462349035;                 0.8;   9.715699367997813;            0.217035;  0.6071875622355891;  0.6651621107718726
